month,year,Factory,Cycle Time (minutes),Product Category,Waste Generated (kg),Production Volume (units),Water Usage (liters),Machine Utilization (%),Machine Age (years),Machine Type,Supplier,Operator Experience (years),Revenue ($)
1,2020,3,20,1,300,775.78,6000,87,1.67,1,1,3.9,465410.7
1,2020,3,20,1,300,736.48,6000,87,1.67,1,1,5.58,441833.31
1,2020,3,10,0,50,735.7,2000,82,5.31,0,1,4.92,367792.54
1,2020,3,20,1,300,710.48,6000,87,1.67,1,1,5.08,426238.94
1,2020,3,20,1,300,767.13,6000,87,1.67,1,1,4.3,460221.19
1,2020,3,10,0,50,740.95,2000,82,5.31,0,1,5.15,370415.98
1,2020,3,20,1,300,735.53,6000,87,1.67,1,1,5.22,441264.35
1,2020,3,30,2,500,645.98,10000,63,7.02,2,0,4.7,516740.92
1,2020,3,10,0,50,718.55,2000,82,5.31,0,1,5.65,359218.83
1,2020,3,20,1,300,787.68,6000,87,1.67,1,1,3.95,472548.4
1,2020,3,20,1,300,794.63,6000,87,1.67,1,1,3.82,476717.48
1,2020,3,30,2,500,659.23,10000,63,7.02,2,0,4.7,527338.89
1,2020,3,10,0,50,714.45,2000,82,5.31,0,1,5.95,357168.84
1,2020,3,30,2,500,594.28,10000,63,7.02,2,0,5.78,475386.24
1,2020,3,20,1,300,729.73,6000,87,1.67,1,1,5.03,437785.84
1,2020,3,10,0,50,723.8,2000,82,5.31,0,1,4.6,361845.47
1,2020,3,30,2,500,624.78,10000,63,7.02,2,0,6.15,499781.01
1,2020,3,20,1,300,707.58,6000,87,1.67,1,1,5.12,424499.29
1,2020,3,30,2,500,605.78,10000,63,7.02,2,0,6.02,484584.08
1,2020,3,10,0,50,733.25,2000,82,5.31,0,1,3.65,366571.16
1,2020,3,10,0,50,770.35,2000,82,5.31,0,1,3.9,385113.77
1,2020,3,30,2,500,639.83,10000,63,7.02,2,0,5.58,511819.95
1,2020,3,10,0,50,735.8,2000,82,5.31,0,1,4.92,367842.52
1,2020,3,30,2,500,613.83,10000,63,7.02,2,0,5.08,491024.88
1,2020,3,30,2,500,670.48,10000,63,7.02,2,0,4.3,536338.03
1,2020,3,30,2,500,650.23,10000,63,7.02,2,0,5.15,520139.29
1,2020,3,10,0,50,730.3,2000,82,5.31,0,1,5.22,365092.77
1,2020,3,20,1,300,742.53,6000,87,1.67,1,1,4.7,445464.46
1,2020,3,20,1,300,723.98,6000,87,1.67,1,1,5.65,434335.28
1,2020,3,20,1,300,787.78,6000,87,1.67,1,1,3.95,472608.4
1,2020,3,30,2,500,698.08,10000,63,7.02,2,0,3.82,558414.71
1,2020,3,10,0,50,750.25,2000,82,5.31,0,1,4.7,375065.43
1,2020,3,10,0,50,714.05,2000,82,5.31,0,1,5.95,356968.88
1,2020,3,10,0,50,685.4,2000,82,5.31,0,1,5.78,342649.32
1,2020,3,20,1,300,729.63,6000,87,1.67,1,1,5.03,437725.86
1,2020,3,20,1,300,729.23,6000,87,1.67,1,1,4.6,437486.98
1,2020,3,10,0,50,715.9,2000,82,5.31,0,1,6.15,357893.09
1,2020,3,30,2,500,611.13,10000,63,7.02,2,0,5.12,488865.17
1,2020,3,30,2,500,605.78,10000,63,7.02,2,0,6.02,484584.08
1,2020,3,20,1,300,738.68,6000,87,1.67,1,1,3.65,443157.77
1,2020,3,20,1,300,775.78,6000,87,1.67,1,1,3.9,465410.7
1,2020,3,10,0,50,730.65,2000,82,5.31,0,1,5.58,365266.81
1,2020,3,10,0,50,735.8,2000,82,5.31,0,1,4.92,367842.52
1,2020,3,10,0,50,704.95,2000,82,5.31,0,1,5.08,352422.61
1,2020,3,20,1,300,767.03,6000,87,1.67,1,1,4.3,460161.2
1,2020,3,20,1,300,746.78,6000,87,1.67,1,1,5.15,448012.59
1,2020,3,10,0,50,730.3,2000,82,5.31,0,1,5.22,365092.77
1,2020,3,10,0,50,737.2,2000,82,5.31,0,1,4.7,368542.83
1,2020,3,10,0,50,718.55,2000,82,5.31,0,1,5.65,359218.83
1,2020,3,10,0,50,782.35,2000,82,5.31,0,1,3.95,391111.37
1,2020,3,30,2,500,698.08,10000,63,7.02,2,0,3.82,558414.71
1,2020,3,10,0,50,749.95,2000,82,5.31,0,1,4.7,374915.47
1,2020,3,10,0,50,714.45,2000,82,5.31,0,1,5.95,357168.84
1,2020,3,20,1,300,690.83,6000,87,1.67,1,1,5.78,414450.48
1,2020,3,10,0,50,724.3,2000,82,5.31,0,1,5.03,362094.34
1,2020,3,30,2,500,632.78,10000,63,7.02,2,0,4.6,506183.12
1,2020,3,30,2,500,624.78,10000,63,7.02,2,0,6.15,499781.01
1,2020,3,30,2,500,611.13,10000,63,7.02,2,0,5.12,488865.17
1,2020,3,10,0,50,696.9,2000,82,5.31,0,1,6.02,348396.75
1,2020,3,30,2,500,642.13,10000,63,7.02,2,0,3.65,513663.8
1,2020,3,30,2,500,679.23,10000,63,7.02,2,0,3.9,543337.57
1,2020,3,20,1,300,736.48,6000,87,1.67,1,1,5.58,441833.31
2,2020,3,20,1,300,741.13,6000,87,1.67,1,1,4.92,444624.14
2,2020,3,20,1,300,710.48,6000,87,1.67,1,1,5.08,426238.94
2,2020,3,10,0,50,761.7,2000,82,5.31,0,1,4.3,380789.35
2,2020,3,30,2,500,649.73,10000,63,7.02,2,0,5.15,519739.33
2,2020,3,30,2,500,638.68,10000,63,7.02,2,0,5.22,510900.86
2,2020,3,30,2,500,646.08,10000,63,7.02,2,0,4.7,516820.91
2,2020,3,10,0,50,718.45,2000,82,5.31,0,1,5.65,359168.84
2,2020,3,20,1,300,787.78,6000,87,1.67,1,1,3.95,472608.4
2,2020,3,10,0,50,789.2,2000,82,5.31,0,1,3.82,394535.39
2,2020,3,20,1,300,755.78,6000,87,1.67,1,1,4.7,453412.16
2,2020,3,10,0,50,714.35,2000,82,5.31,0,1,5.95,357118.85
2,2020,3,20,1,300,690.83,6000,87,1.67,1,1,5.78,414450.48
2,2020,3,10,0,50,724.3,2000,82,5.31,0,1,5.03,362094.34
2,2020,3,30,2,500,632.78,10000,63,7.02,2,0,4.6,506183.12
2,2020,3,20,1,300,721.33,6000,87,1.67,1,1,6.15,432744.5
2,2020,3,10,0,50,702.25,2000,82,5.31,0,1,5.12,351072.97
2,2020,3,20,1,300,702.33,6000,87,1.67,1,1,6.02,421348.0
2,2020,3,20,1,300,738.58,6000,87,1.67,1,1,3.65,443097.77
2,2020,3,30,2,500,678.83,10000,63,7.02,2,0,3.9,543017.63
2,2020,3,20,1,300,736.48,6000,87,1.67,1,1,5.58,441833.31
2,2020,3,20,1,300,740.83,6000,87,1.67,1,1,4.92,444444.19
2,2020,3,20,1,300,710.48,6000,87,1.67,1,1,5.08,426238.94
2,2020,3,20,1,300,767.13,6000,87,1.67,1,1,4.3,460221.19
2,2020,3,30,2,500,650.23,10000,63,7.02,2,0,5.15,520139.29
2,2020,3,10,0,50,730.3,2000,82,5.31,0,1,5.22,365092.77
2,2020,3,20,1,300,742.63,6000,87,1.67,1,1,4.7,445524.45
2,2020,3,10,0,50,718.15,2000,82,5.31,0,1,5.65,359018.88
2,2020,3,10,0,50,782.35,2000,82,5.31,0,1,3.95,391111.37
2,2020,3,30,2,500,698.08,10000,63,7.02,2,0,3.82,558414.71
2,2020,3,10,0,50,750.35,2000,82,5.31,0,1,4.7,375115.43
2,2020,3,20,1,300,719.78,6000,87,1.67,1,1,5.95,431815.25
2,2020,3,30,2,500,594.28,10000,63,7.02,2,0,5.78,475386.24
2,2020,3,30,2,500,633.18,10000,63,7.02,2,0,5.03,506502.15
2,2020,3,20,1,300,729.23,6000,87,1.67,1,1,4.6,437486.97
2,2020,3,20,1,300,720.83,6000,87,1.67,1,1,6.15,432444.55
2,2020,3,20,1,300,707.68,6000,87,1.67,1,1,5.12,424559.28
2,2020,3,10,0,50,696.9,2000,82,5.31,0,1,6.02,348396.75
2,2020,3,10,0,50,733.25,2000,82,5.31,0,1,3.65,366571.16
2,2020,3,20,1,300,775.78,6000,87,1.67,1,1,3.9,465410.7
2,2020,3,10,0,50,730.85,2000,82,5.31,0,1,5.58,365366.78
2,2020,3,20,1,300,741.23,6000,87,1.67,1,1,4.92,444684.13
2,2020,3,10,0,50,704.85,2000,82,5.31,0,1,5.08,352372.63
2,2020,3,10,0,50,761.7,2000,82,5.31,0,1,4.3,380789.35
2,2020,3,30,2,500,650.23,10000,63,7.02,2,0,5.15,520139.29
2,2020,3,30,2,500,639.18,10000,63,7.02,2,0,5.22,511300.81
2,2020,3,30,2,500,645.88,10000,63,7.02,2,0,4.7,516660.93
2,2020,3,20,1,300,723.88,6000,87,1.67,1,1,5.65,434275.29
2,2020,3,30,2,500,691.13,10000,63,7.02,2,0,3.95,552855.54
2,2020,3,30,2,500,697.68,10000,63,7.02,2,0,3.82,558094.77
2,2020,3,10,0,50,750.35,2000,82,5.31,0,1,4.7,375115.43
2,2020,3,10,0,50,714.45,2000,82,5.31,0,1,5.95,357168.84
2,2020,3,10,0,50,685.3,2000,82,5.31,0,1,5.78,342599.33
2,2020,3,30,2,500,633.18,10000,63,7.02,2,0,5.03,506502.15
2,2020,3,20,1,300,729.33,6000,87,1.67,1,1,4.6,437546.97
2,2020,3,30,2,500,624.78,10000,63,7.02,2,0,6.15,499781.01
2,2020,3,20,1,300,707.68,6000,87,1.67,1,1,5.12,424559.28
2,2020,3,10,0,50,696.9,2000,82,5.31,0,1,6.02,348396.75
2,2020,3,10,0,50,733.15,2000,82,5.31,0,1,3.65,366521.18
2,2020,3,10,0,50,770.35,2000,82,5.31,0,1,3.9,385113.77
2,2020,3,30,2,500,639.93,10000,63,7.02,2,0,5.58,511899.94
2,2020,3,20,1,300,740.93,6000,87,1.67,1,1,4.92,444504.16
2,2020,3,30,2,500,613.73,10000,63,7.02,2,0,5.08,490944.89
2,2020,3,10,0,50,761.7,2000,82,5.31,0,1,4.3,380789.35
2,2020,3,10,0,50,741.25,2000,82,5.31,0,1,5.15,370565.95
2,2020,3,20,1,300,735.73,6000,87,1.67,1,1,5.22,441384.32
2,2020,3,20,1,300,742.63,6000,87,1.67,1,1,4.7,445524.45
2,2020,3,30,2,500,627.33,10000,63,7.02,2,0,5.65,501821.68
2,2020,3,10,0,50,782.35,2000,82,5.31,0,1,3.95,391111.37
2,2020,3,30,2,500,697.98,10000,63,7.02,2,0,3.82,558334.72
2,2020,3,10,0,50,750.35,2000,82,5.31,0,1,4.7,375115.43
2,2020,3,20,1,300,719.88,6000,87,1.67,1,1,5.95,431875.24
2,2020,3,30,2,500,594.28,10000,63,7.02,2,0,5.78,475386.24
2,2020,3,10,0,50,724.3,2000,82,5.31,0,1,5.03,362094.34
2,2020,3,30,2,500,632.78,10000,63,7.02,2,0,4.6,506183.12
2,2020,3,20,1,300,721.33,6000,87,1.67,1,1,6.15,432744.5
2,2020,3,10,0,50,702.15,2000,82,5.31,0,1,5.12,351022.98
2,2020,3,30,2,500,605.58,10000,63,7.02,2,0,6.02,484424.1
2,2020,3,30,2,500,642.03,10000,63,7.02,2,0,3.65,513583.82
2,2020,3,30,2,500,679.23,10000,63,7.02,2,0,3.9,543337.57
2,2020,3,10,0,50,730.85,2000,82,5.31,0,1,5.58,365366.79
2,2020,3,20,1,300,741.23,6000,87,1.67,1,1,4.92,444684.13
2,2020,3,20,1,300,710.38,6000,87,1.67,1,1,5.08,426178.95
2,2020,3,30,2,500,670.58,10000,63,7.02,2,0,4.3,536418.02
2,2020,3,10,0,50,741.25,2000,82,5.31,0,1,5.15,370565.95
2,2020,3,10,0,50,730.3,2000,82,5.31,0,1,5.22,365092.77
2,2020,3,20,1,300,742.63,6000,87,1.67,1,1,4.7,445524.45
2,2020,3,20,1,300,723.88,6000,87,1.67,1,1,5.65,434275.29
3,2020,3,30,2,500,691.13,10000,63,7.02,2,0,3.95,552855.54
3,2020,3,10,0,50,789.1,2000,82,5.31,0,1,3.82,394485.4
3,2020,3,30,2,500,659.13,10000,63,7.02,2,0,4.7,527258.9
3,2020,3,30,2,500,623.33,10000,63,7.02,2,0,5.95,498621.65
3,2020,3,30,2,500,594.28,10000,63,7.02,2,0,5.78,475386.24
3,2020,3,30,2,500,633.08,10000,63,7.02,2,0,5.03,506422.16
3,2020,3,20,1,300,728.93,6000,87,1.67,1,1,4.6,437307.0
3,2020,3,10,0,50,715.9,2000,82,5.31,0,1,6.15,357893.09
3,2020,3,10,0,50,702.25,2000,82,5.31,0,1,5.12,351072.97
3,2020,3,30,2,500,605.78,10000,63,7.02,2,0,6.02,484584.08
3,2020,3,20,1,300,738.68,6000,87,1.67,1,1,3.65,443157.77
3,2020,3,20,1,300,775.78,6000,87,1.67,1,1,3.9,465410.7
3,2020,3,30,2,500,639.93,10000,63,7.02,2,0,5.58,511899.94
3,2020,3,10,0,50,735.8,2000,82,5.31,0,1,4.92,367842.52
3,2020,3,20,1,300,710.38,6000,87,1.67,1,1,5.08,426178.95
3,2020,3,20,1,300,767.13,6000,87,1.67,1,1,4.3,460221.19
3,2020,3,20,1,300,746.78,6000,87,1.67,1,1,5.15,448012.59
3,2020,3,30,2,500,639.08,10000,63,7.02,2,0,5.22,511220.82
3,2020,3,20,1,300,742.53,6000,87,1.67,1,1,4.7,445464.47
3,2020,3,30,2,500,627.43,10000,63,7.02,2,0,5.65,501901.67
3,2020,3,10,0,50,782.35,2000,82,5.31,0,1,3.95,391111.37
3,2020,3,30,2,500,697.68,10000,63,7.02,2,0,3.82,558094.77
3,2020,3,20,1,300,755.28,6000,87,1.67,1,1,4.7,453112.23
3,2020,3,20,1,300,719.88,6000,87,1.67,1,1,5.95,431875.24
3,2020,3,10,0,50,685.0,2000,82,5.31,0,1,5.78,342449.36
3,2020,3,30,2,500,633.18,10000,63,7.02,2,0,5.03,506502.15
3,2020,3,10,0,50,723.9,2000,82,5.31,0,1,4.6,361895.46
3,2020,3,30,2,500,624.78,10000,63,7.02,2,0,6.15,499781.01
3,2020,3,20,1,300,707.68,6000,87,1.67,1,1,5.12,424559.28
3,2020,3,10,0,50,696.3,2000,82,5.31,0,1,6.02,348096.83
3,2020,3,20,1,300,738.68,6000,87,1.67,1,1,3.65,443157.77
3,2020,3,10,0,50,770.35,2000,82,5.31,0,1,3.9,385113.77
3,2020,3,20,1,300,736.38,6000,87,1.67,1,1,5.58,441773.33
3,2020,3,30,2,500,644.58,10000,63,7.02,2,0,4.92,515620.64
3,2020,3,20,1,300,710.48,6000,87,1.67,1,1,5.08,426238.94
3,2020,3,20,1,300,766.73,6000,87,1.67,1,1,4.3,459981.25
3,2020,3,20,1,300,746.68,6000,87,1.67,1,1,5.15,447952.6
3,2020,3,20,1,300,735.63,6000,87,1.67,1,1,5.22,441324.34
3,2020,3,10,0,50,737.2,2000,82,5.31,0,1,4.7,368542.83
3,2020,3,10,0,50,718.15,2000,82,5.31,0,1,5.65,359018.87
3,2020,3,30,2,500,691.23,10000,63,7.02,2,0,3.95,552935.53
3,2020,3,20,1,300,794.63,6000,87,1.67,1,1,3.82,476717.48
3,2020,3,20,1,300,755.78,6000,87,1.67,1,1,4.7,453412.16
3,2020,3,30,2,500,623.33,10000,63,7.02,2,0,5.95,498621.65
3,2020,3,10,0,50,685.3,2000,82,5.31,0,1,5.78,342599.33
3,2020,3,20,1,300,729.73,6000,87,1.67,1,1,5.03,437785.84
3,2020,3,10,0,50,723.9,2000,82,5.31,0,1,4.6,361895.46
3,2020,3,20,1,300,721.33,6000,87,1.67,1,1,6.15,432744.5
3,2020,3,20,1,300,707.68,6000,87,1.67,1,1,5.12,424559.28
3,2020,3,30,2,500,605.78,10000,63,7.02,2,0,6.02,484584.08
3,2020,3,10,0,50,733.25,2000,82,5.31,0,1,3.65,366571.16
3,2020,3,30,2,500,679.23,10000,63,7.02,2,0,3.9,543337.57
3,2020,3,20,1,300,736.48,6000,87,1.67,1,1,5.58,441833.31
3,2020,3,30,2,500,644.58,10000,63,7.02,2,0,4.92,515620.64
3,2020,3,20,1,300,710.48,6000,87,1.67,1,1,5.08,426238.94
3,2020,3,10,0,50,761.7,2000,82,5.31,0,1,4.3,380789.35
3,2020,3,30,2,500,650.13,10000,63,7.02,2,0,5.15,520059.29
3,2020,3,20,1,300,735.73,6000,87,1.67,1,1,5.22,441384.32
3,2020,3,10,0,50,737.2,2000,82,5.31,0,1,4.7,368542.83
3,2020,3,30,2,500,627.43,10000,63,7.02,2,0,5.65,501901.67
3,2020,3,30,2,500,691.23,10000,63,7.02,2,0,3.95,552935.53
3,2020,3,30,2,500,697.98,10000,63,7.02,2,0,3.82,558334.72
3,2020,3,10,0,50,750.35,2000,82,5.31,0,1,4.7,375115.43
3,2020,3,30,2,500,623.33,10000,63,7.02,2,0,5.95,498621.65
3,2020,3,30,2,500,594.28,10000,63,7.02,2,0,5.78,475386.24
3,2020,3,30,2,500,633.08,10000,63,7.02,2,0,5.03,506422.16
3,2020,3,10,0,50,723.9,2000,82,5.31,0,1,4.6,361895.46
3,2020,3,30,2,500,624.58,10000,63,7.02,2,0,6.15,499621.02
3,2020,3,30,2,500,611.13,10000,63,7.02,2,0,5.12,488865.17
3,2020,3,20,1,300,702.33,6000,87,1.67,1,1,6.02,421348.0
3,2020,3,20,1,300,738.68,6000,87,1.67,1,1,3.65,443157.77
3,2020,3,20,1,300,775.68,6000,87,1.67,1,1,3.9,465350.71
3,2020,3,30,2,500,639.93,10000,63,7.02,2,0,5.58,511899.94
3,2020,3,20,1,300,741.23,6000,87,1.67,1,1,4.92,444684.13
3,2020,3,20,1,300,710.48,6000,87,1.67,1,1,5.08,426238.94
3,2020,3,30,2,500,670.58,10000,63,7.02,2,0,4.3,536418.02
3,2020,3,10,0,50,741.25,2000,82,5.31,0,1,5.15,370565.95
3,2020,3,20,1,300,735.73,6000,87,1.67,1,1,5.22,441384.32
3,2020,3,10,0,50,737.2,2000,82,5.31,0,1,4.7,368542.83
3,2020,3,30,2,500,627.43,10000,63,7.02,2,0,5.65,501901.67
3,2020,3,10,0,50,782.35,2000,82,5.31,0,1,3.95,391111.37
3,2020,3,20,1,300,794.63,6000,87,1.67,1,1,3.82,476717.48
3,2020,3,10,0,50,749.95,2000,82,5.31,0,1,4.7,374915.47
3,2020,3,30,2,500,623.33,10000,63,7.02,2,0,5.95,498621.65
3,2020,3,10,0,50,685.4,2000,82,5.31,0,1,5.78,342649.32
3,2020,3,30,2,500,632.78,10000,63,7.02,2,0,5.03,506182.18
3,2020,3,10,0,50,723.9,2000,82,5.31,0,1,4.6,361895.46
3,2020,3,10,0,50,715.8,2000,82,5.31,0,1,6.15,357843.1
3,2020,3,20,1,300,707.68,6000,87,1.67,1,1,5.12,424559.28
3,2020,3,10,0,50,696.9,2000,82,5.31,0,1,6.02,348396.75
3,2020,3,30,2,500,642.13,10000,63,7.02,2,0,3.65,513663.8
3,2020,3,10,0,50,769.85,2000,82,5.31,0,1,3.9,384863.82
3,2020,3,30,2,500,639.93,10000,63,7.02,2,0,5.58,511899.94
4,2020,3,20,1,300,741.23,6000,87,1.67,1,1,4.92,444684.13
4,2020,3,20,1,300,710.48,6000,87,1.67,1,1,5.08,426238.94
4,2020,3,30,2,500,670.48,10000,63,7.02,2,0,4.3,536338.03
4,2020,3,30,2,500,650.23,10000,63,7.02,2,0,5.15,520139.29
4,2020,3,10,0,50,730.3,2000,82,5.31,0,1,5.22,365092.77
4,2020,3,10,0,50,737.2,2000,82,5.31,0,1,4.7,368542.83
4,2020,3,20,1,300,723.98,6000,87,1.67,1,1,5.65,434335.28
4,2020,3,20,1,300,787.68,6000,87,1.67,1,1,3.95,472548.4
4,2020,3,20,1,300,794.53,6000,87,1.67,1,1,3.82,476657.49
4,2020,3,20,1,300,755.68,6000,87,1.67,1,1,4.7,453352.18
4,2020,3,10,0,50,714.45,2000,82,5.31,0,1,5.95,357168.84
4,2020,3,20,1,300,690.73,6000,87,1.67,1,1,5.78,414390.49
4,2020,3,30,2,500,633.18,10000,63,7.02,2,0,5.03,506502.15
4,2020,3,10,0,50,723.9,2000,82,5.31,0,1,4.6,361895.46
4,2020,3,30,2,500,624.38,10000,63,7.02,2,0,6.15,499461.06
4,2020,3,10,0,50,702.15,2000,82,5.31,0,1,5.12,351022.98
4,2020,3,30,2,500,605.28,10000,63,7.02,2,0,6.02,484184.14
4,2020,3,20,1,300,738.68,6000,87,1.67,1,1,3.65,443157.77
4,2020,3,20,1,300,775.68,6000,87,1.67,1,1,3.9,465350.7
4,2020,3,20,1,300,736.48,6000,87,1.67,1,1,5.58,441833.31
4,2020,3,30,2,500,644.68,10000,63,7.02,2,0,4.92,515700.63
4,2020,3,20,1,300,710.48,6000,87,1.67,1,1,5.08,426238.94
4,2020,3,20,1,300,767.03,6000,87,1.67,1,1,4.3,460161.2
4,2020,3,20,1,300,746.78,6000,87,1.67,1,1,5.15,448012.59
4,2020,3,30,2,500,639.18,10000,63,7.02,2,0,5.22,511300.81
4,2020,3,30,2,500,646.08,10000,63,7.02,2,0,4.7,516820.91
4,2020,3,20,1,300,723.98,6000,87,1.67,1,1,5.65,434335.28
4,2020,3,20,1,300,787.78,6000,87,1.67,1,1,3.95,472608.4
4,2020,3,10,0,50,789.2,2000,82,5.31,0,1,3.82,394535.39
4,2020,3,20,1,300,755.78,6000,87,1.67,1,1,4.7,453412.16
4,2020,3,20,1,300,719.78,6000,87,1.67,1,1,5.95,431815.25
4,2020,3,30,2,500,594.28,10000,63,7.02,2,0,5.78,475386.24
4,2020,3,20,1,300,729.73,6000,87,1.67,1,1,5.03,437785.84
4,2020,3,10,0,50,723.8,2000,82,5.31,0,1,4.6,361845.47
4,2020,3,10,0,50,715.9,2000,82,5.31,0,1,6.15,357893.09
4,2020,3,30,2,500,611.13,10000,63,7.02,2,0,5.12,488865.17
4,2020,3,10,0,50,696.9,2000,82,5.31,0,1,6.02,348396.75
4,2020,3,20,1,300,738.68,6000,87,1.67,1,1,3.65,443157.77
4,2020,3,30,2,500,679.23,10000,63,7.02,2,0,3.9,543337.57
4,2020,3,10,0,50,730.95,2000,82,5.31,0,1,5.58,365416.77
4,2020,3,20,1,300,741.23,6000,87,1.67,1,1,4.92,444684.13
4,2020,3,10,0,50,705.05,2000,82,5.31,0,1,5.08,352472.6
4,2020,3,30,2,500,670.58,10000,63,7.02,2,0,4.3,536418.02
4,2020,3,10,0,50,740.85,2000,82,5.31,0,1,5.15,370366.02
4,2020,3,10,0,50,730.3,2000,82,5.31,0,1,5.22,365092.77
4,2020,3,20,1,300,742.63,6000,87,1.67,1,1,4.7,445524.45
4,2020,3,30,2,500,627.43,10000,63,7.02,2,0,5.65,501901.67
4,2020,3,10,0,50,782.35,2000,82,5.31,0,1,3.95,391111.37
4,2020,3,20,1,300,794.63,6000,87,1.67,1,1,3.82,476717.48
4,2020,3,30,2,500,659.23,10000,63,7.02,2,0,4.7,527338.89
4,2020,3,10,0,50,714.45,2000,82,5.31,0,1,5.95,357168.84
4,2020,3,30,2,500,594.28,10000,63,7.02,2,0,5.78,475386.24
4,2020,3,30,2,500,632.68,10000,63,7.02,2,0,5.03,506102.19
4,2020,3,30,2,500,632.78,10000,63,7.02,2,0,4.6,506183.12
4,2020,3,10,0,50,715.9,2000,82,5.31,0,1,6.15,357893.09
4,2020,3,10,0,50,702.15,2000,82,5.31,0,1,5.12,351022.98
4,2020,3,20,1,300,702.23,6000,87,1.67,1,1,6.02,421288.01
4,2020,3,10,0,50,733.25,2000,82,5.31,0,1,3.65,366571.16
4,2020,3,30,2,500,679.13,10000,63,7.02,2,0,3.9,543257.58
4,2020,3,30,2,500,639.83,10000,63,7.02,2,0,5.58,511819.95
4,2020,3,30,2,500,644.68,10000,63,7.02,2,0,4.92,515700.63
4,2020,3,30,2,500,613.83,10000,63,7.02,2,0,5.08,491024.88
4,2020,3,20,1,300,767.13,6000,87,1.67,1,1,4.3,460221.19
4,2020,3,30,2,500,650.13,10000,63,7.02,2,0,5.15,520059.3
4,2020,3,10,0,50,730.3,2000,82,5.31,0,1,5.22,365092.77
4,2020,3,20,1,300,742.63,6000,87,1.67,1,1,4.7,445524.45
4,2020,3,10,0,50,718.45,2000,82,5.31,0,1,5.65,359168.84
4,2020,3,20,1,300,787.78,6000,87,1.67,1,1,3.95,472608.4
4,2020,3,30,2,500,698.08,10000,63,7.02,2,0,3.82,558414.71
4,2020,3,10,0,50,750.35,2000,82,5.31,0,1,4.7,375115.43
4,2020,3,10,0,50,714.45,2000,82,5.31,0,1,5.95,357168.84
4,2020,3,30,2,500,594.28,10000,63,7.02,2,0,5.78,475386.24
4,2020,3,30,2,500,633.08,10000,63,7.02,2,0,5.03,506422.16
4,2020,3,10,0,50,723.7,2000,82,5.31,0,1,4.6,361795.48
4,2020,3,30,2,500,624.78,10000,63,7.02,2,0,6.15,499781.01
4,2020,3,30,2,500,611.13,10000,63,7.02,2,0,5.12,488865.17
4,2020,3,30,2,500,605.78,10000,63,7.02,2,0,6.02,484584.08
4,2020,3,30,2,500,642.13,10000,63,7.02,2,0,3.65,513663.8
4,2020,3,10,0,50,770.25,2000,82,5.31,0,1,3.9,385063.78
4,2020,3,30,2,500,639.93,10000,63,7.02,2,0,5.58,511899.94
4,2020,3,10,0,50,735.7,2000,82,5.31,0,1,4.92,367792.53
4,2020,3,30,2,500,613.93,10000,63,7.02,2,0,5.08,491104.87
4,2020,3,30,2,500,670.58,10000,63,7.02,2,0,4.3,536418.02
4,2020,3,10,0,50,741.15,2000,82,5.31,0,1,5.15,370515.96
4,2020,3,20,1,300,735.63,6000,87,1.67,1,1,5.22,441324.33
4,2020,3,30,2,500,645.98,10000,63,7.02,2,0,4.7,516740.92
4,2020,3,20,1,300,723.98,6000,87,1.67,1,1,5.65,434335.28
4,2020,3,10,0,50,781.95,2000,82,5.31,0,1,3.95,390911.44
4,2020,3,20,1,300,794.63,6000,87,1.67,1,1,3.82,476717.48
4,2020,3,20,1,300,755.18,6000,87,1.67,1,1,4.7,453052.22
5,2020,3,20,1,300,719.78,6000,87,1.67,1,1,5.95,431815.25
5,2020,3,20,1,300,690.83,6000,87,1.67,1,1,5.78,414450.48
5,2020,3,30,2,500,633.18,10000,63,7.02,2,0,5.03,506502.15
5,2020,3,20,1,300,729.13,6000,87,1.67,1,1,4.6,437426.99
5,2020,3,30,2,500,624.78,10000,63,7.02,2,0,6.15,499781.01
5,2020,3,20,1,300,707.68,6000,87,1.67,1,1,5.12,424559.28
5,2020,3,20,1,300,702.33,6000,87,1.67,1,1,6.02,421348.0
5,2020,3,20,1,300,738.68,6000,87,1.67,1,1,3.65,443157.77
5,2020,3,10,0,50,770.25,2000,82,5.31,0,1,3.9,385063.78
5,2020,3,20,1,300,736.48,6000,87,1.67,1,1,5.58,441833.31
5,2020,3,30,2,500,644.68,10000,63,7.02,2,0,4.92,515700.63
5,2020,3,10,0,50,705.05,2000,82,5.31,0,1,5.08,352472.6
5,2020,3,30,2,500,670.48,10000,63,7.02,2,0,4.3,536338.03
5,2020,3,20,1,300,746.68,6000,87,1.67,1,1,5.15,447952.6
5,2020,3,30,2,500,639.18,10000,63,7.02,2,0,5.22,511300.81
5,2020,3,30,2,500,646.08,10000,63,7.02,2,0,4.7,516820.91
5,2020,3,10,0,50,718.45,2000,82,5.31,0,1,5.65,359168.85
5,2020,3,30,2,500,691.23,10000,63,7.02,2,0,3.95,552935.53
5,2020,3,20,1,300,794.63,6000,87,1.67,1,1,3.82,476717.48
5,2020,3,20,1,300,755.68,6000,87,1.67,1,1,4.7,453352.18
5,2020,3,10,0,50,714.45,2000,82,5.31,0,1,5.95,357168.84
5,2020,3,20,1,300,690.83,6000,87,1.67,1,1,5.78,414450.48
5,2020,3,20,1,300,729.73,6000,87,1.67,1,1,5.03,437785.84
5,2020,3,20,1,300,729.23,6000,87,1.67,1,1,4.6,437486.98
